"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
"[""2015 <= Year >= 2024""]"																																												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ARAUCANIA"	"QUEULE"	-39.383	-73.233	877.9490308231445	17	0	49	1	54	17	4	41	0.34		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"QUINTERO"	-32.7819	-71.527	134.76975717854933	16	23	16	0	21	17	0	4	1.72		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"SAN DIEGO, CA"	32.713	-117.174	8574.29836410296						17	13	23	0.12		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	9316.43825024889	17	13	16	14	21	18	4	22	0.12		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"SANTA BARBARA, CA"	34.40829	-119.68499	8867.608234762369	17	12	33	13	38	18	1	3	0.34		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"SEWARD, AK"	60.119	-149.427	12359.565719377171	17	17	40	18	45	17	22	13	0.1		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	10430.846605412251						17	23	17	0.1		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	13077.100686331594	17	17	53	18	58	17	21	21	0.12		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"VENTURA, CA"	34.252	-119.267	8829.585447153342	17	12	26	13	31	18	13	7	0.33		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	11858.836168080892	17	17	12	18	17	17	22	3	0.15		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ANTOFAGASTA"	"MEJILLONES"	-23.0975	-70.4508	946.9131887365693	17	0	10	1	15	17	1	11	0.36		2	39	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"RUSSIA"	"KURIL ISLANDS"	"MALOKURIL'SKAYA BAY, SHIKOTAN"	43.867	146.817	16403.22901118265	17	19	50	20	55	18	2	17	0.44		2	18													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"TARAPACA"	"IQUIQUE"	-20.20457778	-70.14783056	1268.691236669371									0.25		2	12													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"AYSEN"	"PUERTO CHACABUCO"	-45.4666	-72.8166	1545.4648966999662									0.08		2	12													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"	"GISBORNE"	"GISBORNE"	-38.6754	178.023	9412.393079360274	17	12	23	13	28				0.26		2	46													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"HI"	"WAIANAE, OAHU, HI"	21.4498	-158.197	10919.32475333674	17	13	57	15	2	17	16	12	0.23		2	7	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"HI"	"BARBERS POINT, OAHU, HI"	21.3218	-158.1193	10905.17040850014	17	13	57	15	2	17	16	3	0.1		2	7	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"FIJI"		"SUVA, KING'S WHARF"	-18.1342	178.4236	10743.27375662889									0.04		2	38													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"HI"	"HANALEI, KAUAI, HI"	22.2125	-159.498	11078.066460460723	17	14	9	15	14	17	21	41	0.03		2	17													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"PORT NAPIER"	-39.4757	176.9201	9435.27258149277	17	12	58	14	3	17	16	56	0.33		2	35	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW CALEDONIA"		"LIFOU ISLAND"	-20.919	167.279	11461.789032316703	17	15	18	16	23	17	19	30	0.04		2	17													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.48333	135.76667	17448.08580747014						18	1	45	0.24		2	14													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"HOKKAIDO"	"HAKODATE"	41.7187	140.7247	16936.295718962218	17	23	16	24	21	18	8	16	0.14		2	54	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"SHIZUOKA"	"OMAEZAKI"	34.6083	138.2222	17225.7305804971	17	22	10	23	15	18	3	59	0.2		2	16													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"MIYAZAKI"	"ABURATSU"	31.583	131.417	17840.311120427737	17	23	3	24	8	18	6	45	0.2		2	21													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"KOCHI"	"TOSA-SHIMIZU"	32.7792	132.9589	17705.828827595327						18	10	13	0.19		2	17													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"OKINAWA"	"ISHIGAKIKO"	24.333	124.167	18273.877415111438	17	23	42	24	47	18	2	13	0.1		2	19	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"OKINAWA"	"NAHA"	26.217	127.667	18052.739356959537	17	23	48	24	53	18	4	7	0.1		2	19													
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"AYSEN"	"PUERTO MELINKA"	-43.8983	-73.7483	1380.050253264465						17	4	2	0.05		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"ECUADOR"	"SANTA ELENA"	"LA LIBERTAD"	-2.2177	-80.9064	3390.882719917881						17	7	4	0.1		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"EL SALVADOR"	"SONSONATE"	"ACAJUTLA"	13.5739	-89.8383	5359.222712771993	17	7	22	8	27	18	7	38	0.17		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"EL SALVADOR"	"LA UNION"	"LA UNION"	13.333	-87.817	5259.688841845991	17	8	4	9	9	17	12	47	0.07		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"MEXICO"	"GUERRERO"	"ZIHUATANEJO"	17.6361833	-101.5581833	6311.9971688918395	17	8	1	9	6	17	11	49	0.4		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.77166	-122.29833	9303.744350452505	17	13	44	14	49	17	22	28	0.06		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"CA"	"RICHMOND, CA"	37.92833	-122.4	9322.683218870612	17	13	37	14	42	18	8	44	0.05		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"OR"	"CHARLESTON, OR"	43.352	-124.192	9870.779553423497						18	5	36	0.12		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"OR"	"SOUTH BEACH, OR"	44.625	-124.04	9966.571330618473						17	22	13	0.07		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"WA"	"NEAH BAY, WA"	48.367	-124.612	10301.599210775397						18	0	11	0.08		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"AKUTAN, AK"	54.133	-165.778	13037.513787396734	17	17	23	18	28	18	19	45	0.07		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"AMCHITKA, AK"	51.378	179.302	13957.601910709083						17	22	46	0.09		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"ELFIN COVE, AK"	58.2	-136.36	11613.134272409981						17	23	11	0.05		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"SHEMYA ISLAND, AK"	52.731	174.103	14326.163118928416	17	18	26	19	31	18	0	53	0.11		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"SITKA, AK"	57.052	-135.342	11486.929780111419	17	16	34	17	39	18	0	23	0.08		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"AK"	"SAINT PAUL ISLAND, AK"	57.125	-170.275	13393.767017416047	17	18	59	20	4	18	8	42	0.09		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA"	"HI"	"WAIMANALO, OAHU, HI"	21.3194	-157.669	10864.872343321242	17	13	54	14	59	17	19	2	0.21		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	14077.041133654428	17	18	37	19	42	17	18	53	0.07		2	10	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"JAPAN"	"CHIBA"	"MERA"	34.9189	139.825	17079.886853207183	17	21	53	22	58	18	3	14	0.16		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"	"AUCKLAND"	"AUCKLAND"	-36.8314	174.7865	9763.197770047776						17	16	4	0.05		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"DUNEDIN"	-45.8143	170.6294	9393.70184345163						18	0	53	0.05		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"KOROTITI BAY, GREAT BARRIER ISLAND"	-36.189	175.489	9758.214535106394	17	12	52	13	57	17	14	17	0.32		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"KAIKOURA"	-42.4129	173.7028	9447.142993311702	17	12	32	13	37	17	17	21	0.21		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"	"BAY OF PLENTY"	"TAURANGA"	-37.6410885	176.1811791	9610.375096559534	17	12	50	13	55	17	18	29	0.07		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"COOK ISLANDS"		"RAROTONGA"	-21.2	-159.783	8637.72150671615	17	11	18	12	23	17	14	21	0.22		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"QUEEN'S WHARF"	-41.2864	174.779	9455.625362893696						17	17	0	0.11		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW ZEALAND"		"SUMNER HEAD"	-43.57	172.773	9424.522711592825						17	19	10	0.25		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"NEW CALEDONIA"		"MARE ISLAND"	-21.548	167.877	11369.15945713275						17	17	59	0.03		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"FRENCH POLYNESIA"		"RIKITEA (GAMBIER), MANGAREVA ISLAND"	-23.1178	-134.9689	6248.988250579521	17	8	31	9	36	17	9	20	0.35		2	16	"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"PHILIPPINES"		"DAVAO"	7.1537	125.6629	16764.069155587513						19	1	35	0.1		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"PHILIPPINES"		"LEGASPI"	13.15	123.75	17435.400806990267						18	2	5	0.06		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"AUSTRALIA"		"ESPERANCE"	-33.870889	121.895361	12622.531281830812	17	18	23	19	28	18	1	19	0.1		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"AUSTRALIA"		"GROOTE EYLANDT ISLAND (MILNER BAY)"	-13.86	136.4158	14157.612993929768	17	19	51	20	56	17	20	29	0.04		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"KIRIBATI"		"CHRISTMAS ISLAND, LINE ISLANDS"	1.984	-157.473	9730.387346195885	17	12	35	13	40	17	13	24	0.09		2		"R"												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"CONCON"	-32.920778	-71.514356	150.21190262464827											1										2		2		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS VILOS"	-31.909	-71.51	40.367582616035094											1										1		1		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.2575	-71.4925	146.8750799249855											1										2	3	1		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.956	-71.3353	182.1781275961037											1										2		2		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PICHIDANGUI"	-32.1333	-71.5333	63.539476712114826	16	23	6			16	23	14	1.77		2														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"O'HIGGINS"	"MATANZA"	-33.9599	-71.87156	265.3543550283229											1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"O'HIGGINS"	"PICHILEMU"	-34.3848	-72.0048	313.3689897850134											1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"O'HIGGINS"	"LA PUNTILLA"	-34.383	-72.015	313.2658599966185											1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"LA BOCA, CONCON"	-32.92	-71.511	150.158081618405											1										1		1		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"MAULE"	"LLICO"	-34.7539	-72.0856	354.86750822397704											1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"MAULE"	"PELLUHUE"	-35.8146	-72.578	477.8654612395211											1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"COSTA RICA"		"COCOS ISLAND"	5.544488	-87.0577	4420.689013384186									0.5		1														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96036	-71.3199	181.97127108615246									5.71	156	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96015	-71.33236	181.77576074307058									6.37	150	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95944	-71.337	181.77384395482935									6.41	238	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95667	-71.33746	182.06831979320208									6.33	221	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96495	-71.33051	181.28427409277361									6.04	634	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96068	-71.32607	181.82728764583743									5.86	149	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95491	-71.3353	182.29706001999384									6.52	26	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96221	-71.33245	181.5495236124289									6.02	380	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96097	-71.33277	181.67926081243203									6.44	248	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96101	-71.33383	181.65668014326553									6.38	275	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96123	-71.3347	181.61776813255148									6.42	334	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96191	-71.33419	181.55232582342325									6.15	380	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96198	-71.3344	181.54108867878128									6.33	401	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PENUELAS"	-29.94962	-71.29542	183.58970199482093									3.6	109	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PENUELAS"	-29.95011	-71.29467	183.5506282159217									3.69	203	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25644	-71.49418	146.97291114950428									4.01	320	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.2531	-71.49395	147.34323904371183									5.72	32	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25604	-71.49519	147.00569826232066									3.68	340	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25563	-71.49866	147.0126637623058									3.89	47	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25687	-71.49599	146.90542671847928									3.84	83	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25722	-71.49495	146.87843437817597									4.51	441	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25799	-71.49168	146.8304172749217									3.97	474	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25721	-71.49365	146.89406606358497									3.9	401	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25795	-71.49399	146.80877911038388									4.39	490	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TONGOY"	-30.25888	-71.49311	146.71627243298454									4	580	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GUANAQUERO"	-30.19609	-71.43005	154.4262996749878									3.26	31	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GUANAQUERO"	-30.19581	-71.42955	154.46421507827037									2.43	31	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GUANAQUERO"	-30.19468	-71.43085	154.56931653150235									2.96	31	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"MORRILLOS"	-30.15554	-71.37489	159.73197354843094									2.61	82	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CHUNGUNGO"	-29.45002	-71.30363	238.02529600850676									3.07	16	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS HORNOS"	-29.62251	-71.28863	219.3714409285491									2.5	10	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO OSCURO"	-31.4231	-71.59267	18.328853609107945									3	56	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.90567	-71.27409	188.77345797849293									3.31		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.92683	-71.2786	186.38819430990935									3.06		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"HERRADURA"	-29.98246	-71.35369	178.9818655965715									3.12		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"HERRADURA"	-29.96594	-71.35248	180.80646290287683									4.36		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30368	-71.58381	140.99118600908457									3.28		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30253	-71.60406	141.013478668985									4.96		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TOTORALILLO"	-30.07175	-71.37583	168.8653549931453									2.5		5										1				
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CALETA SIERRA"	-31.14807	-71.66023	47.13261608101075									4.57		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CALETA SIERRA"	-31.14708	-71.66165	47.23878362125734									4.71		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LIMARI"	-30.74859	-71.70296	91.44587787841063									5.47		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LIMARI"	-30.73657	-71.7016	92.77411326053131									4.84		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LIMARI"	-30.72933	-71.658537	93.55106351818633									3.03	3950	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TOTORAL"	-30.36585	-71.66751	133.83689943374384									10.75	210	5										1		1		
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30309	-71.60204	140.96075248067388									4.79		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.3027	-71.60603	140.985855180954									6.09		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30271	-71.60324	140.9972827647128									4.77		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30238	-71.60406	141.03008886023335									4.84		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30228	-71.60496	141.0371128531754									5.76		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30216	-71.60527	141.0490188157836									5.48		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29978	-71.60774	141.30180351717556									5.19		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29937	-71.6079	141.34652590540438									5.09		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29931	-71.608	141.35274406648128									5.25		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29906	-71.60765	141.3819272955086									4.12		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29616	-71.60799	141.70164525651694									4.76		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GOLF LA SERENA"	-29.84402	-71.27899	195.38112338028074									2.98		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAL. HERRADURA"	-29.9843	-71.36326	178.62605711507214									2.71		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAL. HERRADURA"	-29.98414	-71.36324	178.64386865375303									3.09		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAL. HERRADURA"	-29.98388	-71.36538	178.63830757007673									3.85		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"HERRADURA"	-29.96597	-71.35249	180.80302213208657									4.92		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"HERRADURA"	-29.96587	-71.35251	180.81362233790702									4.62		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96013	-71.31691	182.04985753110822									4.5		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95969	-71.31628	182.10911053486743									5.25		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95967	-71.31642	182.1087689911211									4.97		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAPITANIA COQ"	-29.94911	-71.3369	182.9028637129306									4.19		4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAPITANIA COQ"	-29.94905	-71.33721	182.9041782228909									5.47		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PLAYA CONCHITA"	-29.25243	-71.44226	258.21880249499327									2.7		5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUNTA CHOROS"	-29.24696	-71.46814	258.620879383736									3.21	37	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ATACAMA"	"HUASCO"	-28.46208	-71.21411	347.6951039238004									1.83	28	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ATACAMA"	"CHANARAL"	-26.34549	-70.62475	588.3399132418419									1.39	151	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ATACAMA"	"CHANARAL"	-26.34522	-70.62488	588.3671947368523									1.39	151	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"ATACAMA"	"CHANARAL"	-26.34478	-70.62529	588.4083031449326									1.38	151	5														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"CONCON"	-32.92082	-71.51301	150.22929253392616									2.59	98	4														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"CONCON"	-32.92029	-71.51292	150.17167605433627									3.46	55	4														
